
1	﻿यौ	INJ
1	पुरस्कार	NN
1	भेटलन्हि	VM
1	मुदा	CC
1	ई	DEM
1	कथा	NN
1	,	SYM
1	कविता	NN
1	,	SYM
1	निबन्ध	NN
1	,	SYM
1	नाटक	NN
1	,	SYM
1	एकांकी	NN
1	,	SYM
1	यात्रा	NN
1	,	SYM
1	संस्मरण	NN
1	आदिक	RB
1	रचना	NN
1	सेहो	RP
1	थेाड़	UNK
1	नहि	NEG
1	कएने	VM
1	छथि	VAUX
1	।	SYM

1	मणिपद्म	NNP
1	केवल	JJ
1	साहित्यकारे	NN
1	नहि	NEG
1	अपितु	CC
1	एकटा	QC
1	स्वतंत्रता	NN
1	सेनानी	NN
1	आ	CC
1	ओजस्वी	JJ
1	वक्ता	NN
1	सेहो	RP
1	रहथि	VM
1	।	SYM

1	स्वतंत्रता	NN
1	संग्राम	NN
1	मध्ये	NST
1	चारिवर्ष	QO
1	जेल	NN
1	आ	CC
1	एक	QC
1	वर्ष	NN
1	सेलसे	NN
1	सेहो	RP
1	राखल	VM
1	गेल	VAUX
1	छलाह	VAUX
1	।	SYM

1	संगहि	PSP
1	सफल	VM
1	अनुवादक	NN
1	,	SYM
1	तंत्रसाधक	NN
1	,	SYM
1	इतिहासक	NN
1	गहन	VM
1	अध्येताक	NN
1	संग	PSP
1	चित्रकारिता	NN
1	आ	CC
1	शिकार	NN
1	मे	PSP
1	रूचि	NN
1	रखनिहार	VM
1	छलाह	VAUX
1	।	SYM

1	डाॅ0	NN
1	हंसराजक	NNP
1	कथनानुसारे	NN
1	मिथिला	NNP
1	शोध	NN
1	संस्थान	NN
1	मे	PSP
1	फ्रांसक	NNP
1	एक	QC
1	बौद्ध	NNP
1	विद्वान	NN
1	आर्य	NN
1	भिक्षु	NN
1	नियुक्त	VM
1	भेलाह	VAUX
1	।	SYM

1	कोना	WQ
1	नेज्ञ	NN
1	रूपमे	NN
1	अवतरित	VM
1	भेल	VAUX
1	छथि	VAUX
1	,	SYM
1	अपितु	CC
1	एहन	DEM
1	धीरोदात्त	JJ
1	नायकक	NN
1	रूपमे	NN
1	जनिकामे	NNP
1	अलौकिकताक	JJ
1	संग	PSP
1	समस्त	PRP
1	मानवोचित	NN
1	गुणक	NN
1	समावेश	VM
1	छनि	VAUX
1	।	SYM

1	एहि	DEM
1	तरहेँ	NN
1	कवि	NN
1	ई	DEM
1	श्रेयष्कर	JJ
1	बुझल	VM
1	जे	CC
1	आपादग्रस्त	JJ
1	विश्वकेँ	NN
1	किछु	PRP
1	एहन	DEM
1	संदेश	NN
1	प्रचारित	VM
1	कएल	VAUX
1	जाए	VAUX
1	जे	CC
1	सार्वकालिक	NN
1	ओ	PRP
1	सर्वलौकिक	NN
1	भ	VM
1	सकए	VAUX
1	ताही	DEM
1	करणेँ	NN
1	महाकवि	NN
1	राधा	NNP
1	कृष्णक	NNP
1	अवधान	VM
1	कए	VAUX
1	,	SYM
1	मोहापन्न	NNP
1	श्री	RP
1	कृष्णमे	NNP
1	चेतनाक	NN
1	संचार	NN
1	आ	CC
1	उपस्थिति	NN
1	कत्र्तव्यक	UNK
1	प्रेरणा	NN
1	,	SYM
1	माता	NN
1	भुवनेश्वरी	NNP
1	द्वारा	PSP
1	अवतारक	NN
1	प्रयोजन	NN
1	सिद्धि	NN
1	पाँचम	QO
1	सर्गमे	NN
1	निहित	VM
1	अछि	VAUX
1	।	SYM

1	ओ	PRP
1	देवी	NN
1	कृष्णकेँ	NNP
1	ध्यान	NN
1	केन्द्रित	VM
1	कए	VAUX
1	चेतबैत	VM
1	छथि	VAUX
1	जे	CC
1	राधाक	NNP
1	प्रेम	NN
1	मे	PSP
1	ओझराए	VM
1	अपन	PRP
1	अवतारक	NN
1	लक्ष्य	NN
1	बिसरि	VM
1	नहि	NEG
1	कोना	WQ
1	वर्माजीक	NNP
1	जिज्ञासु	JJ
1	दृष्टि	NN
1	हुनका	PRP
1	पर	PSP
1	पड़लैन्हि	VM
1	।	SYM

1	आ	CC
1	हुनके	PRP
1	सम्पर्क	NN
1	मे	PSP
1	अएला	VM
1	पर	PSP
1	तंत्र	NN
1	साधना	NN
1	दिश	PSP
1	उन्मुख	VM
1	भेलाह	VAUX
1	आ	CC
1	तकरा	PRP
1	बादे	PSP
1	ई	DEM
1	वर्माजीसँ	NNP
1	‘मणिपद्म’	NNP
1	भऽ	VM
1	गेलाह	VAUX
1	।	SYM

1	प्रतिभा	NN
1	आ	CC
1	लेखनीक	NN
1	एहन	DEM
1	धनी	NN
1	अपन	PRP
1	समकालीन	NST
1	रचनाकारमे	NN
1	हिनका	PRP
1	सन	QF
1	विरले	QF
1	साहित्यकार	NN
1	उभरैत	VM
1	छथि	VAUX
1	।	SYM

1	ई	PRP
1	भागलपुर	NNP
1	जेल	NN
1	मे	PSP
1	छलाह	VM
1	तखन	NST
1	एकटा	QC
1	जेल	NN
1	विश्वविद्यालय	NN
1	आ	CC
1	नाट्यमंचक	NN
1	स्थापना	VM
1	सेहो	RP
1	कैलन्हि	VAUX
1	।	SYM

1	मणिपद्मक	NNP
1	सम्पूर्ण	PRP
1	व्यक्तित्व	NN
1	ओ	PRP
1	कृतित्वक	NN
1	मूल्यांकन	VM
1	करब	VAUX
1	सहज	RB
1	नहि	NEG
1	,	SYM
1	किन्तु	CC
1	अकादमीक	NN
1	अतिरिक्त	QF
1	‘महाराष्ट्र	NNP
1	सरकार	NN
1	सँ’	PSP
1	सम्मानित	VM
1	सेहो	RP
1	भेल	VAUX
1	छलाह	VAUX
1	आ	CC
1	जनवरी	NNP
1	ई0	NST
1	बिहारक	NNP
1	राज्यपाल	NN
1	राष्ट्रभाषा	NN
1	परिषद्क	NN
1	तत्वाव	NNP
1	ब्रू	NNP
1	?	SYM

1	च्तवहतंउ	UNK
1	थ्पसमे	UNK
1	?	SYM

1	।	SYM

1	कवइम	NNP
1	?	SYM

1	च्ंहमडंामत	UNK
1	?	SYM

1	त्ैत्ब्	UNK
1	?	SYM

1	न्ैम्छळस्ैभ्	UNK
1	ब्रू	NNP
1	?	SYM

1	च्तवहतंउ	UNK
1	थ्पसमे	UNK
1	?	SYM

1	।	SYM

1	कवइम	NNP
1	?	SYM

1	च्ंहमडंामत	UNK
1	?	SYM

1	त्ैत्ब्	UNK
1	?	SYM

1	न्ैम्छळस्ैभ्	UNK
1	?	SYM

1	च्ड65ण्भ्स्च्	UNK
1	जाय	VM
1	।	SYM

1	द्रष्टव्य	VM
1	थिकः	VAUX
1	देल	VAUX
1	ई	DEM
1	मन्त्र	NN
1	भक्ति	NN
1	सँ	PSP
1	लज्जित	VM
1	होयत	VAUX
1	काम	NN
1	,	SYM
1	सुन्दरी	NN
1	संघ	PSP
1	केर	PSP
1	अपनहि	PRP
1	पूरत	VM
1	मनकाम	NN
1	।	SYM

1	भुवनेश्वरी	NNP
1	देवी	NN
1	मन्त्र	NN
1	दैत	VM
1	छथिन	VAUX
1	जाहि	PRP
1	सँ	PSP
1	सांसारिक	NN
1	काम	NN
1	वासना	NN
1	पर	PSP
1	विजय	VM
1	पाओल	VAUX
1	जा	VAUX
1	सकैत	VAUX
1	अछि	VAUX
1	।	SYM

1	पात्र	NN
1	चर्चाः	NN
1	सम्पूर्ण	PRP
1	महाकाव्य	NN
1	मध्य	NST
1	जे	CC
1	प्रमुख	JJ
1	पात्र	NN
1	छथि-	VM
1	राधा	NNP
1	,	SYM
1	कृष्ण	NNP
1	,	SYM
1	मित्र	NN
1	श्रीदामा	NNP
1	,	SYM
1	उद्धव	NNP
1	,	SYM
1	सखी	NN
1	ललिता	NNP
1	,	SYM
1	नारद	NNP
1	ऋषि	NN
1	।	SYM

1	एकर	PRP
1	अतिरिक्त	QF
1	चरित्रक	NN
1	चर्चा	NN
1	सेहो	RP
1	अछि	VM
1	।	SYM

1	‘राधा-विरह’	NNP
1	कविक	NN
1	स्वान्तः	INTF
1	सुखाय	JJ
1	रचना	NN
1	थिक	VM
1	।	SYM

1	किन्तु	CC
1	विद्वान	NN
1	लोकनि	NN
1	कविकेँ	NN
1	युग	NN
1	द्रष्टा	NN
1	ओ	PRP
1	युग	NN
1	स्रष्टा16	NNP
1	मानलनि	VM
1	अछि	VAUX
1	।	SYM

1	तेँ	CC
1	कवि	NN
1	जे	CC
1	कोनो	WQ
1	वस्तु	NN
1	लिखैत	VM
1	छथि	VAUX
1	,	SYM
1	भलहिँ	RB
1	अपनहिँ	PRP
1	आनन्दक	NN
1	हेतु	CC
1	किएक	WQ
1	नधानमे	NN
1	‘आर्डर	NNP
1	आॅफ	NNP
1	आॅनर’	NNP
1	सँ	PSP
1	सम्मानित	VM
1	कयने	VAUX
1	छलथिन्ह	VAUX
1	।	SYM

1	एहि	DEM
1	तरहेँ	NN
1	कतोक	WQ
1	वर्ष	NN
1	कतोक	WQ
1	संस्था	NN
1	द्वारा	PSP
1	सम्मानित	VM
1	भेलाह	VAUX
1	अछि	VAUX
1	।	SYM

1	मणिपद्मक	NNP
1	नाटक	NN
1	ओ	PRP
1	एकांकी	NN
1	मैथिली	NNP
1	नाट्य	NN
1	साहित्यक	NN
1	वर्तमान	NST
1	परिप्रेक्ष्य	NN
1	मे	PSP
1	उपेक्षा	VM
1	नहि	NEG
1	कएल	VAUX
1	जा	VAUX
1	सकैछ	VAUX
1	।	SYM

1	अपितु	CC
1	शोध	NN
1	दृष्टिक	NN
1	पूर्ण	RB
1	अपेक्षा	VM
1	रखैत	VAUX
1	अछि	VAUX
1	।	SYM

1	‘उगना’क	NNP
1	बाद	NST
1	विद्यापतिक	NNP
1	सम्पूर्ण	PRP
1	व्यक्तित्व	NN
1	पर	PSP
1	आधारित	VM
1	जे	CC
1	नाटक	NN
1	लिखल	VM
1	गेल	VAUX
1	ताहिमे	PRP
1	मणिद्मक	NNP
1	‘कंठहार’	NNP
1	)	SYM
1	क	PSP
1	विशेष	INTF
1	महत्व	JJ
1	अछि	VM
1	।	SYM

1	एहि	DEM
1	नाटकक	NN
1	कथा	NN
1	विशाल	JJ
1	अछि	VM
1	।	SYM

1	कथोपकथन	NN
1	पैघ	JJ
1	पैघ	RDP
1	अछि	VM
1	आ	CC
1	प्रवाहपूर्ण	JJ
1	गद्य	NN
1	कवित्वसँ	NN
1	भरल	VM
1	सरसता	RB
1	एकर	PRP
1	प्रमुख	JJ
1	आकर्षण	NN
1	अछि	VM
1	।	SYM

1	प्राचीन	NST
1	पद्धतिक	NN
1	अनुसरण	VM
1	होइतहे	VAUX
1	लिखओ	VM
1	किन्तु	CC
1	अन्ततः	NST
1	समाजकेँ	NN
1	समर्पित	VM
1	कए	VAUX
1	दैत	VAUX
1	अछि	VAUX
1	।	SYM

1	काव्यक	NN
1	उद्देश्यों	NN
1	तँ	CC
1	छैक	VM
1	यश	NN
1	तथा	CC
1	अर्थक	NN
1	प्राप्ति	VM
1	,	SYM
1	व्यवहार	NN
1	ज्ञानक	NN
1	प्राप्ति	VM
1	,	SYM
1	ललित	NNP
1	ढं़गे	NN
1	लोककल्याणक	NN
1	प्राप्ति	VM
1	तथा	CC
1	समाजक	NN
1	दिशा	NN
1	निर्देश	NN
1	करब	VM
1	।	SYM

1	वस्तुतः	CC
1	‘राधा-विरह’	NNP
1	मधुपजीक	NNP
1	सर्वाधिक	QF
1	गरिमामय	JJ
1	महाकाव्य	NN
1	थिक	VM
1	,	SYM
1	जे	CC
1	मैथिली	NNP
1	साहित्यक	NN
1	लेल	CC
1	एक	QC
1	अद्वितीय	JJ
1	ओ	PRP
1	अन्यतम	JJ
1	कृति	NN
1	थीक	VM
1	।	SYM

1	ुँ	SYM
1	एकटा	QC
1	नवीनताक	NST
1	कलेवर	NN
1	मे	PSP
1	पवित्र	JJ
1	ओ	CC
1	परिष्कृत	JJ
1	लगैछ	VM
1	।	SYM

1	हिनक	PRP
1	दोसर	QO
1	नाटक	NN
1	अछि	VM
1	‘झुमकी’	NNP
1	।	SYM

1	जकर	PRP
1	प्रकाशन	NN
1	ई0	NST
1	मे	PSP
1	मैथिली	NNP
1	अकादमी	NN
1	,	SYM
1	पटनासँ	NNP
1	भेल	VM
1	अछि	VAUX
1	।	SYM

1	भारतवर्षक	NNP
1	चर्चित	JJ
1	प्रधानमंत्री	NN
1	स्व0	RP
1	इन्दिरा	NNP
1	गाँधीक	NNP
1	बहु	NN
1	प्रचारित	JJ
1	बीससूत्री	NN
1	कार्यक्रमक	NN
1	समर्थन	VM
1	कएने	VAUX
1	छलाह	VAUX
1	।	SYM

1	‘सोहनी’	NNP
1	गामक	NN
1	पुश्तैनी	JJ
1	क्रिमिनल	NN
1	टोलीक	NN
1	झुमकी	NNP
1	परिस्थितिवश	NN
1	जे	CC
1	शाकीवाला	NNP
1	ताड़ी	NNP
1	बेचिनिहारि	NNP
1	)	SYM
1	सँ	PSP
1	घोर	QF
1	डकैतनी	NN
1	बनि	VM
1	इन्टर	NN
1	स्टेट	NN
1	गैंगक	NN
1	कुख्यात	JJ
1	संचालिका	NN
1	बनि	VM
1	गेल	VAUX
1	छलीह	VAUX
1	।	SYM

1	सएह	PRP
1	झुमकी	NNP
1	बीस	QC
1	सूत्रीक	NN
1	कार्यक्रमक	NN
1	कारणें	NN
1	परिवर्तित	JJ
1	परिस्थितिमे	NN
1	अपन	PRP
1	पापकर्मकेँ	NN
1	तिलांजलि	NNP
1	दए	VM
1	समाज	NN
1	सुधारिका	NN
1	बनि	VM
1	गेलि	VAUX
1	।	SYM

1	झुमकी	NNP
1	मनुष्यक	NN
1	एहि	PRP
1	आस्थ	VM
1	होइत	VAUX
1	रहल	VAUX
1	।	SYM

1	जाहिमे	PRP
1	गोट	RP
1	एकांकीक	NN
1	प्रकाशन	NN
1	कर्ण	NN
1	गोष्ठी	NN
1	सी0	NN
1	रवीन्द्र	NNP
1	सरणी	NNP
1	कोलकातासँ	NNP
1	‘अनमिल	NNP
1	आखर’	NNP
1	नामें	NN
1	डाॅ0	NN
1	प्रेमशंकर	NNP
1	सिंहक	NNP
1	संपादनमे	NN
1	मे	PSP
1	भेल	VM
1	।	SYM

1	जे	CC
1	क्रमशः	RB
1	निम्न	NN
1	प्रकारें	NN
1	अछि-	VM
1	चित्र	NN
1	ओ	PRP
1	गीत	NN
1	,	SYM
1	उगनाक	NNP
1	गृह	NNP
1	आगमन	NNP
1	,	SYM
1	हरही	NNP
1	,	SYM
1	मिथिलाक	NNP
1	बेटी	NN
1	,	SYM
1	दिल्लीक	NNP
1	इनार	NNP
1	,	SYM
1	मिथिलाक	NNP
1	तरूआरि	NNP
1	,	SYM
1	विद्यापति	NNP
1	एलाह	VM
1	,	SYM
1	सझोती	NST
1	राजा	NN
1	,	SYM
1	भोरूका	NN
1	स्वप्न	NN
1	,	SYM
1	हुनकर	PRP
1	भरदुतिया	NNP
1	,	SYM
1	शस्त्र	NN
1	ओ	PRP
1	शास्त्र	NN
1	,	SYM
1	शाहीवन्दी	NN
1	,	SYM
1	हंसक	NN
1	यात्रा	NN
1	,	SYM
1	मिथिलाक	NNP
1	कण	NN
1	कण	RDP
1	मे	PSP
1	प्रगति	NN
1	,	SYM
1	अनमिल	NN
1	आखर	NN
1	,	SYM
1	हुनकर	PRP
1	पुत्रवधू	NN
1	,	SYM
1	मुनरीकमोल	NNP
1	,	SYM
1	भाय	NN
1	बहिन	NN
1	,	SYM
1	बस	NN
1	कण्डकटर	NN
1	अदि	RB
1	।	SYM

1	रंगमंचीय	JJ
1	नाटकीयता	NN
1	,	SYM
1	कथोपकथनक	NN
1	स्वाभाविकता	NN
1	,	SYM
1	चरित्र	NN
1	चित्रणक	NN
1	सजी	NN
1	वता	NN
1	,	SYM
1	भाषा	NN
1	शैलीक	NN
1	गत्यात्मकता	NN
1	आदिक	RB
1	दृष्टिएँ	NN
1	हिनक	PRP
1	नाट्यकृति	NN
1	उत्कृष्ट	RB
1	छन्हि	VM
1	।	SYM

1	ासँ	UNK
1	अनमिल	NN
1	आखर	NN
1	नामें	NN
1	डाॅ0	NN
1	प्रेमशंकर	NNP
1	सिंहक	NNP
1	संपादनमे	NN
1	सन्ता	NNP
1	ई	DEM
1	स्पष्ट	RB
1	भए	VM
1	जाइछ	VAUX
1	जे	CC
1	सामाजिक	NN
1	सुखक	NN
1	बाधक	NN
1	तत्व	NN
1	सभकेँ	PRP
1	तोड़बाक	VM
1	चेष्टा	VM
1	साहस	NN
1	शनैःशनैः	RB
1	भए	VAUX
1	रहलैक	VAUX
1	अछि	VAUX
1	ओ	PRP
1	तकर	PRP
1	प्रतिबिम्ब	NN
1	मैथिली	NNP
1	कथामे	NN
1	सहजहि	RB
1	दृष्टिगत	VM
1	होइछ	VAUX
1	।	SYM

1	मिथिलामे	NNP
1	सामाजिक	NN
1	संरचनाक	NN
1	बदलल	NN
1	स्वरूप	NN
1	दृष्टिगत	VM
1	होइछ	VAUX
1	,	SYM
1	तकर	PRP
1	कारण	NN
1	विभिन्न	JJ
1	स्थितिमे	NN
1	होइत	VM
1	परिवर्तनकेँ	NN
1	बहटाड़ल	VM
1	नहि	NEG
1	जा	VAUX
1	सकैछ	VAUX
1	।	SYM

1	परिवर्तनशील	NN
1	परिस्थितिक	NN
1	जड़िमे	NN
1	संघर्ष	VM
1	छैक	VAUX
1	जकरा	PRP
1	मैथिली	NNP
1	कथाकार	NN
1	लोकनि	NN
1	अपन	PRP
1	अपन	RDP
1	कथाक	NN
1	विषय	NN
1	बनओलनि	VM
1	अछि	VAUX
1	।	SYM

1	यद्यपि	CC
1	एाि	UNK
1	एवं	CC
1	विश्वासक	NN
1	दस्तावेज	NN
1	थिक	VM
1	,	SYM
1	जे	CC
1	परिस्थितिवश	NN
1	पाप	NN
1	पंकमे	NN
1	पालित	VM
1	भेलो	VAUX
1	पर	PSP
1	अनुकूल	NN
1	स्थिति	NN
1	पाबि	VM
1	ओहिसँ	PRP
1	कमल	NNP
1	सदृश	VM
1	प्रस्फुटित	VM
1	भए	VAUX
1	सकैछ	VAUX
1	।	SYM

1	हिनक	PRP
1	तेसर	QO
1	नाटक	NN
1	छन्हि	VM
1	‘तेसर	QO
1	कनियाँ’	NN
1	,	SYM
1	जकर	PRP
1	प्रकाशन	NN
1	ई0	NST
1	मे	PSP
1	भेल	VM
1	।	SYM

1	एहिसँ	PRP
1	पूर्व	NST
1	ई	DEM
1	‘सप्तवर्णा’	NNP
1	पत्रिका	NN
1	)	SYM
1	ई0	NST
1	मे	PSP
1	छपल	VM
1	छल	VAUX
1	।	SYM

1	एहिमे	PRP
1	सामाजिक	NN
1	समस्य	JJ
1	दहेजप्रथा	NN
1	,	SYM
1	वधू	NN
1	यंत्रणा	NN
1	ओ	PRP
1	वधूदाहक	NN
1	विरूद्ध	PSP
1	रचनात्मक	NN
1	नव	JJ
1	जागरण	NN
1	उत्पन्न	VM
1	करबाक	VAUX
1	स्तुत्य	RB
1	प्रयास	VM
1	भेल	VAUX
1	अछि	VAUX
1	।	SYM

1	नाटककार	NNP
1	समाजक	NN
1	सापेक्ष	NST
1	मे	PSP
1	समस्या	NN
1	ओ	CC
1	समाधान	NN
1	दुहुक	QO
1	सफल	JJ
1	निष्पादन	NN
1	कएने	VM
1	छथि	VAUX
1	।	SYM

1	एकर	PRP
1	अतिरिक्त	QF
1	मणिपद्मजी	NNP
1	एकांकीक	NN
1	रचना	NN
1	सेहो	RP
1	कएने	VM
1	छथि	VAUX
1	।	SYM

1	ओ	PRP
1	सभ	PRP
1	पत्र	NN
1	पत्रिकामे	NN
1	प्रकाशित	VM
1	ह	NNP
1	संघर्षक	NN
1	केन्द्रमे	NN
1	मानव	NN
1	मन	NN
1	व्यापक	JJ
1	रूपँ	NN
1	प्रभावित	VM
1	भए	VAUX
1	जाइछ	VAUX
1	,	SYM
1	संवेदन	NN
1	शून्य	RB
1	भए	VM
1	जाइछ	VAUX
1	।	SYM

1	कथा	NN
1	परिधिमे	NN
1	लोक	NN
1	अनुराग	NNP
1	ओ	PRP
1	भूमि	NN
1	छुटि	VM
1	जएबाक	VAUX
1	शंका	NN
1	रहैछ	VM
1	,	SYM
1	मुदा	CC
1	मैथिली	NNP
1	कथा	NN
1	एहि	DEM
1	दोषसँ	NN
1	अपनाकेँ	PRP
1	असम्बद्ध	NN
1	रखने	VM
1	अछि	VAUX
1	।	SYM

1	वर्तमान	NST
1	युग	NN
1	भूमण्डलीकरणक	NN
1	प्रतिनिधित्व	VM
1	करैछ	VAUX
1	।	SYM

1	जाहिमे	PRP
1	ई	DEM
1	संस्कार	NN
1	परम्पराक	NN
1	संग	PSP
1	जीवनक	NN
1	विविध	JJ
1	क्षेत्रमे	NN
1	होअएबला	VM
1	परिवर्तन	NN
1	दिस	PSP
1	,	SYM
1	तकर	PRP
1	आदान	VM
1	प्रदान	VM
